tweet_id,airline_sentiment,whole_tweet,emoticon,mentions,hashtags,airline,n_words,n_words_mayus,n_words_mayus_len,n_suspensivos,n_exclamations,n_questions,len_tw
937398931230806017,negative,por que en los aviones de iberia siempre hace tanto calor ,[],['iberia'],[],['iberia'],11,0,0,0,0,1,58
926903221737738240,negative,j tirado sigue dandole a twitter desde el avion ,['1f633'],[],[],[],9,1,4,1,0,0,48
948751257598091264,negative,me ha gustado un video de youtube ryanair passenger jumps out emergency exit in malaga boeing 737 ,[],['YouTube'],[],['ryanair'],19,0,0,0,0,0,98
946321422200209408,neutral,ryanair ryanair es un vuelo de las 10 50 pasa a las 11 45 la razon es ha salido tarde del otro aeropuerto gran explicacion bravo,[],"['Ryanair', 'Ryanair_ES']",[],['ryanair'],23,0,0,0,0,0,128
932597188848488450,positive,ahora si me sale muchas gracias saludos,[],[],[],[],7,0,0,0,0,0,39
941067360689184774,negative,estimad latam nos derivo a ustedes porque ellos no son los responsables de la venta entonces quien se hara cargo de responder a nuestra molestia quien se hara cargo de cubrir los gastos asociados ,[],[],[],[],34,0,0,0,0,1,196
942902349324062721,negative,iberia hola el vuelo 6841 con arribo en ezeiza manana a las 8 25 figura cancelado en la pagina de aeropuertos podrian indicarme para cuando fue reprogramado por favor es urgente gracias ,[],['Iberia'],[],['iberia'],31,0,0,0,0,0,186
942786348888543233,negative,en su letra pequena ya indica que por motivos de huelga no se ven obligados a compensar al cliente por este motivo solo se dedican a decir que haran todo lo posible y el mismo dia si cancelan vuelos no pierden dinero aunque por jurisprudencia hay casos que se han indemnizado ,[],[],[],[],51,0,0,1,0,0,276
936658241303564288,negative,un nuevo aviso de la tripulacion informa de que ahora la pista no esta en condiciones hay cabreo entre los pasajeros del vuelo de ryanair,[],[],[],[],25,0,0,0,0,0,137
950408532481986560,neutral,iberia lanza su primera campana del ano con vuelos nacionales desde 25 euros y a eeuu desde 200 euros repercutira esto en sus ratios financieros ver analisis economico financiero de iberia ,[],[],['Iberia'],"['iberia', 'iberia']",34,1,4,0,0,1,189
933528611730141185,positive,con iberia mi destino a un solo click deseadme suerte holacolombia hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaColombia.'],['iberia'],19,0,0,0,1,0,108
938075894811262977,neutral,ahora vuelan menos que hace cinco anos informacion erronea el vuelo de iberia era durante todo el ano ahora solo en verano tambien air europa cancelo su ruta directa a madrid ,[],[],[],['iberia'],31,0,0,0,0,0,175
935102133128630272,neutral,lufthansa recupera su liderazgo europeo en trafico que le quito ryanair via hosteltur,[],['hostelturhttp://bit.ly/2n7nHLv\\xa0'],"['Lufthansa', 'Ryanair']","['lufthansa', 'ryanair']",13,0,0,0,0,0,85
936858954977632257,negative,yo tambien lo espero pero despues de 7 dias todo apunta a que algun fallo humano hubo en el inicio y no va a aparecer ,[],[],[],[],25,0,0,0,0,0,118
942037729025589248,neutral,eso hicimos vamos por british y volvemos por iberia emocion ,['1f4aa'],[],[],['iberia'],11,0,0,0,1,0,60
948114480206155776,positive,uliajg93 gracias aunque me ha pasado en iberia tambien tiene sentido esa explicacion ,[],[],[],['iberia'],14,0,0,0,1,0,85
941050210473607169,negative,los principales accionistas de flybondioficial son ryanair y wizzair npaso a mostrar algunos datos en este hilo npor favor difundir para evitar accidentes y no sabia pic twitter com xpe9l49zre,[],['flybondioficial'],[],['ryanair'],24,0,0,0,0,0,192
926894807758376967,negative,por que iberia permite que vueling no tenga telefono de atencion gratuito indefension cliente negocio redondo iberia vueling,[],"['iberia', 'vueling']","['iberia', 'vueling']","['iberia', 'vueling', 'iberia', 'vueling']",18,0,0,0,6,1,124
935519166378971136,negative,por que no pagais las indemnizaciones por cancelaciones aviacion civil britanica me da la razon pero vosotros os negais a pagar incumplis sistematicamente la normativa europea que se entere todo el mundo que clase de low cost sois ahorapic twitter com zsjazlmzgm,[],[],[],[],39,0,0,0,0,1,262
935501394890625024,neutral,con iberia mi destino a un solo click deseadme suerte holacolombia hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaColombia.'],['iberia'],19,0,0,0,1,0,108
932974679308013569,positive,flipando con las ofertas de ryanair nlo malo es que la gente es mas rapida que yo en todo y ya esta todo agotado ,[],['Ryanair.\\nLo'],[],[],24,0,0,0,0,0,113
946893815197196289,neutral,iberia necesito entregar una noticia urgente a pasajero que esta volando como puedo hacerlo ,[],['Iberia'],[],['iberia'],14,0,0,0,0,1,92
943117278102552576,neutral,y asi fue el primer vuelo de iberia hace 90 snos ,['1f60d'],['Iberia'],[],['iberia'],12,1,1,0,1,0,49
926176178104356866,positive,mi agradecimiento a las tripulaciones de ib3176 31oct e ib3177 02nov por el magnifico trato dispensado a bordo iberia,[],['Iberia'],[],['iberia'],17,2,24,0,0,0,117
941002320636194823,negative,mo te odio iberia siempre tan nefasto el portal web nunca acepta pagos de ninguna tarjeta su mana pagar cobrar ,[],['Iberia'],[],['iberia'],21,0,0,0,0,0,111
947080980531236865,negative,hola vueling como puedo pasar los avios de mi cuenta vueling club a mi cuenta de iberia llevo un rato intentandolo pero no encuentro la manera podeis echarme una mano ,[],"['vueling', 'iberia?']",[],"['vueling', 'vueling', 'iberia']",30,0,0,0,0,2,167
924007783980257280,negative,imu ryanair nimu flixbus nimu nino de pakistan con el que pase la navidad mas triste de la vida pero que al menos me quedo la anecdota,[],[],[],[],25,0,0,0,0,0,134
938144833398480897,negative,ni desde aqui ni desde ningun sitio solo mandan mensajes al aeropuerto que tampoco les contestan ni a ustedes y las maletas quedan en la dimension desconocida toca seguir metiendo quejas hasta que den respuesta concluyente ,[],[],[],[],36,0,0,0,0,0,223
943070534677524480,neutral,desconvocada la huelga de fin de ano de ryanair en espana n n,[],[],[],['ryanair'],11,0,0,0,0,0,61
948606490159525889,negative,no hay manera de aclararse sobre un retraso entre la app de aena lo que dice aena en el mostrador y lo que te cuenta ryanair via sms y via lesma pobre pasajeros hoy me toca a mi pic twitter com ezohvuevmm,[],"['aena,', 'aena']",[],['ryanair'],38,1,7,0,0,0,204
946465299536187392,positive,en mitad de un vuelo el comandante de ryanair comunica que el aeropuerto de destino ha sido cancelado x una huelga de controladores aereos aterrizaje en el mas cercano te sorprendes enfadas preocupas y al final te ries que cachondo inocente2017 diadelosinocentes,[],[],"['Ryanair', 'Inocente2017', 'DiaDeLosInocentes']",['ryanair'],39,0,0,4,2,0,262
935504080805523458,neutral,como conseguir los asientos de pago de forma gratuita en ryanair noticias,[],[],['Noticias'],['ryanair'],13,0,0,0,0,0,73
935817813759062017,neutral,la zona nos encanto jujuy subiendo posiciones en sitios chulos de argentina disfrutad ,"['2764', '2764', '2764']",[],[],[],13,0,0,0,1,0,86
941654913406423041,neutral,rwegian desafia a iberia lanza vuelos de madrid a eeuu y prepara ya el asalto a latinoamerica ,[],[],[],['iberia'],18,1,4,0,0,0,94
936320224160346112,neutral,no os quiero parecer alguien admirable y respetable pero estoy haciendo un trabajo sobre el accidente de spanair y tengo en mis manos un tocho gordo con el informe oficial y os dare la turra un dia ,[],[],[],[],37,1,1,0,0,0,198
940645188665577472,negative,las mejores ofertas de empleo it de espana endesa mercadona y ryanair via ticbeat,[],['ticbeat'],[],['ryanair'],15,1,2,0,0,0,81
937436049290252290,neutral,hola iberia como os puedo poner una reclamacion ,[],['Iberia'],[],['iberia'],8,0,0,0,0,1,48
948325195890266114,positive,sevilla plaza espana,[],[],[],[],3,0,0,0,1,0,20
923434414968893440,negative,ryanair vende billetes a cinco euros hasta el jueves,[],[],[],['ryanair'],9,0,0,0,0,0,52
941689091162329088,neutral,despues de 30 anos ryanair tendra que aceptar que sus trabajadores se agrupen en sindicatos,[],[],[],['ryanair'],15,0,0,0,0,0,91
930038128907292672,positive,buenos dias great pic ,"['1f44d', '1f603', '1f44f']",[],[],[],5,0,0,0,0,0,22
933811628285579264,negative,sobre problemas con iberia te podria contar largo y tendido el cellista eduardopalao jesus ,[],['eduardopalao'],[],['iberia'],15,0,0,0,0,0,91
944289633676025858,neutral,aireuropa tiene intencion de seguir ampliando destinos en 2018 esperan abrir una ruta directa madrid panama para competir con iberia,[],['AirEuropa'],[],['aireuropa'],19,0,0,0,0,0,132
946410454791925766,neutral,hola iberia el otro dia no pude volar a bhx desde mad puedo solicitar el reembolso de tasas muchas gracias felices fiestas ,[],['Iberia!'],[],['iberia'],22,2,7,0,2,1,123
933690164290912257,neutral,iberia como se puede pagar una reserva de vuelo con avios gracias,[],['Iberia'],[],['iberia'],12,0,0,0,0,1,65
932704379735506954,negative,atrevete a disfrutar del viaje de tu vida con ryanair ,[],[],[],['ryanair'],10,0,0,0,0,0,54
933361966118158337,positive,eria agrega frecuencias entre buenos aires y madrid,[],[],[],[],10,0,0,0,0,0,51
948672873673248768,negative,aviva espabolsa 13 66 ,['1f1ea'],[],[],[],4,0,0,0,0,0,22
944528132773687296,negative,querido iberia y al final matiservedia va a tener un menu vegetariano o tendra que comer galletitas en su vuelo n nen buena onda se puede solucionar ese problemita de la mejor manera posible n nque no sea un fail de navidad,['1f609'],"['Iberia', 'MatiServedia']","['fail', 'navidad']",['iberia'],39,0,0,1,0,1,223
936186895394050049,negative,lamentable la atencion de las azafatas en iberiaexpress pedir un vaso de agua y te lo entregan de malas maneras y dice la azafata se lo sirvo como favor ya que no esta en business vuelo madrid tenerife 3942 espana iberia,[],['iberiaexpress'],"['España', 'Iberia']","['iberiaexpress', 'iberia']",40,1,2,0,0,0,220
938304732493475842,negative,volando iberia vente con maleta grande la pequena te la meten en bodega al llegar al avion esto es un engano se rien de nosotros reclamare el que de risa igual que aerolineas low cost pero mas cara,[],['Iberia'],[],['iberia'],38,0,0,0,0,2,197
942782005317693443,negative,iberia la semana pasada y sigo sin respuesta ,[],['Iberia'],[],['iberia'],8,0,0,0,1,0,45
942057422750920706,positive,ryanair poniendo villancicos en el avion asi una viaja feliz,[],[],[],['ryanair'],10,0,0,0,0,0,60
943214304614080513,negative,los de ryanair igual,[],['Ryanair'],[],['ryanair'],4,0,0,0,0,0,20
926192905114537984,negative,am bancario a la aerolinea ryanair roban millones de euros de su cuentanoticias zm,[],[],[],['ryanair'],14,1,2,0,0,0,82
925095619353612288,neutral,iberia buenas noches puede confirmarme que mi reserva ha sido cancelada automaticamente ,[],['Iberia'],[],['iberia'],12,0,0,0,0,1,88
943859092430475265,negative,me imagino en mexico con maletas perdidas y y el personal que no da informacion esto paso en esta semana y el personal de iberia indiferente dicen que no es su problema mas de una semana perdidas ,[],[],[],['iberia'],37,0,0,0,0,0,196
948684597377708032,negative,un hombre desespera y escapa de un avion de ryanair por la puerta de emergencia,[],[],[],['ryanair'],16,0,0,0,0,0,79
946838392519741441,neutral,iag el grupo de iberia y vueling compra la austriaca niki que estaba en quiebra,[],[],[],"['iberia', 'vueling']",15,1,4,0,0,0,79
942069490724102145,neutral,cada vez que dicen ryanair por megafonia lo pronuncian distinto n nrianer riyaner rayaner ,[],[],[],['ryanair'],12,0,0,0,0,0,90
936247280323190784,positive,ryanair ofrece 100 000 billetes desde 10 euros via laprovincia es,[],['laprovincia_es'],[],['ryanair'],10,0,0,0,0,0,65
943069299266195456,neutral,por favor iberia vueling la incertidumbre no es buena companera avisan via mail huelga aeropuertobcn,[],"['Iberia', 'vueling', 'AeropuertoBCNhttps://twitter.com/iberia/status/943046351264407552\\xa0…']",['huelga'],"['iberia', 'vueling']",16,0,0,0,0,1,100
936249640122449920,neutral,fuertaventura travelthursday,[],[],['TravelThursday'],[],2,0,0,0,0,0,28
932716394579464192,negative,iberia no teneis verguenza ni la conoceis me cambiais el vuelo y a parte de joderme un viaje para recuperar mi dinero tengo q llamaros a un puto 900 penoso menuda mierda de servicio ,[],['Iberia'],[],['iberia'],34,0,0,0,1,0,182
945960825570938880,positive,si los estoy mirando directamente en la web de iberia y seria para viajar del 14 al 22 de agosto tenerife barcelona,[],[],[],['iberia'],22,0,0,0,0,0,115
934006605460406272,neutral,iberia hola biscamos un libro olvidado en el vuelo ib6830 el 16 11 santiago madrid llame al 0034 913054598 pero no cogen el tel el libro es het twaalf jarig kind de hermann koepke gracias,[],['Iberia'],[],['iberia'],34,1,6,0,1,0,187
950383002277773312,neutral,confiemos en volotea o en otra aerolinea para que vuelva tarde o temprano,[],['volotea'],[],['volotea'],13,0,0,0,0,0,73
927959279021195265,negative,iberia acabo de sacar unos billetes desde el movil y mira lo que sale no me dicen mi cod reserva y x email tampoco q hago para comprar pic twitter com usjese5kz2,[],['Iberia'],[],['iberia'],28,1,1,0,0,1,161
944583145252417538,negative,iberia hisjos de putas la bici del colombiano nunca se la van a devolver ,[],['Iberia'],[],['iberia'],14,0,0,0,0,1,73
942790829197860864,neutral,iberia recibe un nuevo avion a330 200 y lo bautiza como santo domingo,[],[],[],['iberia'],13,1,8,0,0,0,69
932939348575735810,negative,reclamaciones sobre el servicio iberia,[],[],[],['iberia'],7,0,0,0,0,0,38
926262823453446144,positive,me gusto la publicidad de iberia nnada eso,[],[],[],[],7,0,0,0,0,0,42
930564770708717568,negative,opinion sobre iberia relindos,[],[],[],['iberia'],6,0,0,0,0,2,29
935999977746239488,negative,ib6409 a mexico 29 nov la limpieza del avion deja bastante que desear hasta los lavabos estan raidos una pena iberia businessclass,[],['Iberia'],['businessclass'],['iberia'],22,0,0,0,0,0,130
934846287840768000,neutral,con iberia mi destino a un solo click deseadme suerte holacolombia hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaColombia.'],['iberia'],19,0,0,0,1,0,108
942631143127601152,negative,madre mia con iberiapic twitter com 2dudimhp8j,[],[],[],[],4,0,0,0,0,0,46
942485358410944512,neutral,perfecto muchas gracias esperemos que manana este solucionado un saludo,[],[],[],[],10,0,0,0,0,0,71
935243616200675328,negative,asi fue el accidente del vuelo 5022 de spanair el mas letal en espana en 2 decadas video ,[],[],[],[],18,0,0,0,0,0,89
941695699850182656,neutral,ryanair reconocera a los sindicatos de pilotos para evitar huelgas notextanddrivepic twitter com z3zzpsz1yd,[],[],['NoTextAndDrivepic.twitter.com/Z3ZzpsZ1yD'],['ryanair'],12,0,0,0,0,0,107
948498088431357952,negative,en ryanair no existe tripulacion por lo menos en la cabina de pasajeros lo unico que hay son camareros,[],[],[],['ryanair'],19,0,0,0,0,0,102
934462597566468097,neutral,este avion tiene 12 anos de antiguedad y entregado en el 2005 a ryanair,[],[],[],['ryanair'],14,0,0,0,0,0,71
940637209149034497,negative,la huelga de pilotos de ryanair en irlanda amenaza con extenderse a mas paises,[],[],[],['ryanair'],14,0,0,0,0,0,78
941734999270789120,neutral,la nueva politica de equipajes de ryanair nentrara en vigor el proximo 15 de enero,[],[],[],['ryanair'],15,0,0,0,0,0,82
927646727741607938,negative,dos meses de incidencia es inadmisible llegado ese punto una empresa deberia gestionar el tema manualmente para asegurar el servicio ,[],[],[],[],20,0,0,0,0,0,133
935202214548733952,neutral,rafa es tan rata que puedes saber a que destinos vuela ryanair repasando las fotos de sus vacaciones ,[],[],[],['ryanair'],18,0,0,0,0,0,101
933292030947667968,neutral,los chicos de el pais para ganarse el dinero que el pp les regala via publicidad institucional te aclaran que es ser espanol segun la version de bbva iberdrola iberia repsol santander y telefonica que son los que han pagado la respuesta via,[],"['el_pais,']",[],['iberia'],42,2,7,1,0,1,240
923528199786713088,neutral,tengo un puto cupon de 80 de ryanair valido hasta finales de este mes no se en que gastarmelo a donde iriais vosotros ,[],[],[],['ryanair'],23,0,0,0,0,1,118
933769676655681538,neutral,con ryanair al infinito y mas alla,[],[],[],['ryanair'],7,0,0,0,0,0,34
935078277110169600,negative,bastante decepcionante la respuesta seguimos siendo numeros en lugar de personas una lastima no m habeis dado ninguna opcion mas que pagar 65 por un vuelo q vale 39,[],[],[],[],29,0,0,3,0,0,164
947404796021047296,neutral,rt lasmansiones el fundador de ryanair rebaja el precio de su mansion 35 millones de dolares,[],[],[],['ryanair'],17,1,2,0,0,0,92
923230966981779464,neutral,todos cuidado con ryanair nyo jaj,[],[],[],[],5,0,0,0,0,0,33
927271402570383360,neutral,vuelosuio iberia 6453 a tiempo hora estimada de llegada 17 30 confirme con la aerolinea telf 2818085 ,[],[],['vuelosUIO'],['iberia'],16,0,0,0,0,0,101
942939706836299776,neutral,thomas cook ryanair y niki lauda han mostrado su interes en adquirir la recien quebrada aerolinea austriaca niki ,[],[],[],['ryanair'],18,0,0,0,0,0,113
937627357451640832,neutral,con iberia mi destino a un solo click deseadme suerte holacolombia hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaColombia.'],['iberia'],19,0,0,0,1,0,108
947151362525204480,negative,iag compra niki por 20 millones y refuerza la posicion de iberia y vueling en palma por diariomallorca,[],['diariomallorca'],[],"['iberia', 'vueling']",19,1,3,0,0,0,102
948646258553622530,negative,propongo que se mantenga al rey pero que se le pague el salario minimo que se le acomode en un piso de 50m2 y que viaje en ryanair que yo creo que por no hacer na ya esta bien n reyporquelodijoelcaudillo,[],[],[],['ryanair'],39,0,0,0,2,0,203
926829346576269312,negative,que los hace pensar que van a volver senores avianca y al final quien pierde le recomiendo leer caso ryanair demanda pilotos en el,['1f30e'],['Avianca'],[],"['avianca', 'ryanair']",25,0,0,0,0,2,130
934042761313079296,neutral,osloprometo oslo una ciudad al ultimo grito ryanairstories visitoslo,"['1f5bc', '1f631', '1f933', '1f1f3']",[],"['OsloPrometo', 'RyanairStories', 'VisitOslohttps://twitter.com/mochilerostv/status/933770477813846017\\xa0…']",[],9,0,0,0,0,0,68
933751520201445377,neutral,madrid travelthursday,[],[],['TravelThursday'],[],2,0,0,0,0,0,21
933311472914100224,negative,iberia necesito hacer un reclamo por viaje de bacelona madrid a buenos aires del dia 20 11 2017 jamas atienden al telefono 011 5984 0122 ni al 54 11 4480 0103 0323 como hago ,[],['Iberia'],[],['iberia'],32,3,15,0,0,1,174
947461771639558145,positive,muchas gracias y feliz ano a las tripulaciones de iberiaexpress iberia airnostrumlam y aireuropa por haberme permitido volar con ellos durante este 2017 tantas veces para poder estar cerca de familia y amigos extracrew,[],"['iberiaexpress', 'Iberia', 'AirNostrumLAM', 'AirEuropa']",['Extracrew'],"['iberiaexpress', 'iberia', 'aireuropa']",34,0,0,0,0,0,218
926118319903723520,neutral,ryanair hice uno solo y perfecto tambien use vueling iberia express y easyjet la ultima aviones medios flojos pero tiempo bien ,[],[],[],"['ryanair', 'vueling', 'iberia', 'easyjet']",21,0,0,0,0,0,127
941373094949683202,positive,gracias a vosotros y a seguir cumpliendo anos asi de bien ,['1f618'],[],[],[],12,1,1,0,4,0,58
923213120834867201,positive,ryanair reclutara en espana 100 nuevos tripulantes de cabina para toda europa ecobolsa via ecobolsaweb,[],['EcobolsaWeb'],[],['ryanair'],17,0,0,0,0,0,102
923534051142701057,negative,me quejaba de rayanair pero los de iberia me han metido en un avion que parece un helicoptero de lo pequeno que es ,"['1f631', '1f631']",[],[],['iberia'],24,0,0,1,0,0,115
934147100908146689,negative,a mi me cobraban 7500 por cancelar una conexion grax iberia,['1f92f'],[],[],['iberia'],11,1,1,0,0,0,59
923474981773856769,neutral,marca de bajo costo de iberia llegara a colombia,[],[],[],['iberia'],9,0,0,0,0,0,48
933144795211599872,positive,increible como me han tratado mis companeros de iberia un asiento libre al lado para estar mas ,[],[],[],['iberia'],18,0,0,0,0,0,95
937699765416054784,negative,italia abre expediente a ryanair por no informar de los derechos tras una cancelacion,[],[],[],['ryanair'],15,0,0,0,0,0,85
923484774240604160,positive,seleccion de 100 tripulantes de cabina en sevilla malaga granada para la compania ryanair empleo,[],[],['empleo'],['ryanair'],16,0,0,1,0,0,96
933707955396104197,negative,me acabo de encontrar una chocolatina de bintercanarias en un avion de iberia con destino tenerife se ve que el avion me da la bienvenida a casa muy dulcementepic twitter com firejq1v5a,[],"['BinterCanarias', 'Iberia']",[],"['bintercanarias', 'iberia']",29,0,0,0,0,0,185
933451497613996033,negative,o como para no volver a confiar en iberia ,[],[],[],['iberia'],9,1,1,0,0,1,42
942808385598128130,negative,retiren entonces a la promotora de unicenter porque ayer me pidio los datos diciendo que seguia creo vamos a tener que tratarlo legalmente muchas gracias ,[],[],[],[],25,0,0,0,0,0,154
941201897045856257,negative,es curiosa la intensidad de las noticias del primer vuelo de iberia cuando esta fue vendida hace anos ya no es nuestra ,[],[],[],['iberia'],22,0,0,0,0,0,119
924024718004490241,negative,el tongazo es la bandera esa que tienes puesta de perfil eso si es un tongazo,[],[],[],[],17,1,7,0,0,0,77
944324804919865344,neutral,disculpe pueden responder mis mensajes por interno iberia,[],['Iberia'],[],['iberia'],8,0,0,0,0,0,57
934006136465960960,negative,deseando llegar a casa aunque por ahora no sea posible gracias iberia por el overbooking lamentable que companias que parecen serias hagan este tipo de movimientos y todo por dinero vamosbien,['1f44c'],['iberia'],['vamosbien'],['iberia'],31,0,0,0,0,0,191
936790525683810304,positive,y no solo en la ejecutiva en la economica de iberia te tratan como de ejecutiva,[],[],[],['iberia'],16,1,1,0,0,0,79
930722486991323136,neutral,para nosotros viajar con la peque es lo mas bonito compartimos con vosotros lo que escribis un abrazo ,[],[],[],[],18,0,0,0,2,0,102
941866690790543360,neutral,los pilotos de ryanair en italia suspenden la huelga,[],[],[],['ryanair'],10,0,0,0,0,0,52
930029692907900928,negative,ryanair errores de bulto nahora todos a facturar y pagar n,[],[],[],['ryanair'],9,0,0,1,0,0,58
933419977415249925,neutral,gastronomia tenerife organizo una cata de vinos a 30 000 pies de altitud durante un vuelo de iberia express ,[],[],[],['iberia'],21,1,11,0,0,0,108
933581299868160002,negative,iberia hola hoy llego a la t4 desde sevilla y debo coger otro vuelo en la t1 como puedo hacer para llegar ,[],['Iberia'],[],['iberia'],22,2,4,0,0,1,106
945615681814519808,negative,hay que decir que el tratamiento de vueling iberia en estos ultimos dias ha sido terrible igual lo peor que he pasado en mi vida de coger vuelos y vuelo mucho han perdido mis hula hoops el 22 y todavia no saben donde estan vueling iberia hulahoops actuomananaenbilbaopic twitter com v1z7dwfjtz,[],"['vueling', 'iberia']","['hulahoops', 'actuomañanaenbilbaopic.twitter.com/V1z7dWfjtz']","['vueling', 'iberia']",47,1,9,0,2,0,293
944546775653896193,negative,gracias iberia por hacer que no llegue a los reencuentros navidenos rompeis maletas y no pagais retrasais vuelos y no avisais que es lo proximo indignada,[],['Iberia'],['indignada'],['iberia'],26,0,0,0,0,5,153
930139303115706368,negative,bueno vale pues adios aireuropa ya has pasado como ultima opcion detras de ryanair,[],[],[],"['aireuropa', 'ryanair']",14,0,0,0,0,0,82
937192704244703232,positive,y que luego se olviden de mi en el mostrador neste viaje es muy especial y planeado con muuuuuchisimo tiempo de antelacion habeis hecho que comience mal gracias y un saludo ,[],[],[],[],30,1,1,1,0,0,173
945746980000747521,negative,iberia llevo dos semanas llamando de la linea de colombia por un cambio y averiguar para ver si puedo subir un vuelo a 1 clase y cada vez que me contestan suena pausado ,[],['Iberia'],[],['iberia'],33,0,0,0,0,0,169
935594689536851969,neutral,iberia estimados estoy intentando hacer el check in online para un vuelo madrid buenos aires este jueves viajo con una nina de 5 anos el sistema no me deja hacer el checkin recibo el siguiente error la emision de tu billete no ha sido realizada de forma automatica ,[],['Iberia'],[],['iberia'],46,0,0,0,0,0,265
948656642966638592,negative,la paciencia es sana consejera para evitar finales como el de esta historia ryanair malagaconacento,[],[],"['Ryanair', 'malagaconacentohttps://twitter.com/AFPespanol/status/948630873167065090\\xa0…']",['ryanair'],15,0,0,0,0,0,99
923186698925768705,neutral,ryanair retrasa hasta 2018 la normativa que solo permitira llevar la maleta en cabina a quienes paguen 5 euros,[],[],[],['ryanair'],20,0,0,0,0,0,110
931211562567823360,positive,ryanair ofrece a sus pilotos una subida de sueldo del 20 ,[],[],[],['ryanair'],11,0,0,0,0,0,57
944967631014105088,negative,pero al momento de comprar los asientos la mitad del vuelo aparece vacio solo que nunca me los ofrece juntos,['1f914'],[],[],[],20,0,0,0,0,0,108
941367836915781633,neutral,iberia hola algun problema con la web llevo un rato sin poder acceder al espacio de cliente ni en la web ni por la app tampoco funciona la busqueda de vuelos ,[],['Iberia'],[],['iberia'],31,0,0,0,0,1,158
940925465975455744,neutral,vueling el dia 23 volamos a barcelona despues de ver las noticias sobre la huelga de iberia me deberia preocupar ,[],['vueling'],[],"['vueling', 'iberia']",20,0,0,0,0,1,113
931581999403405312,neutral,con iberia mi destino a un solo click deseadme suerte holaargentina hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaArgentina.'],['iberia'],18,0,0,0,1,0,109
940714171599081472,negative,segundaxcdo segundaxcdo saludos desde los angeles esperando que el otro ano mi iberia vuelvo de donde nunca debio bajar,[],[],"['SegundaXCDO', 'SegundaXCDO']",['iberia'],19,0,0,0,0,0,119
947087432826150912,negative,gracias por la broma iberia pero el dia de los inocentes ya fue el dia 28 nuna bici de 10 000 tratada como se merece ah y la semana pasada me la dejaron de turismo por las terminales dos dias mas que afortunada espic twitter com wu2nqelvkd,['1f92a'],"['Iberia,']",[],['iberia'],42,1,1,0,1,0,239
935906543463170048,negative, n ayudarme a difundir esto por problemas medicos no puedo viajar y no quieren devolverme mi dinero avisando con tiempo y ni aun asi iberia compania se quedaron con casi 3000,[],[],[],['iberia'],33,0,0,0,5,0,174
942463033024090112,negative,como no pueda volar esta navidad me acordare de los trabajadores de vueling y no precisamente para bien n via 20m,['1f612'],"['vueling,', '20m']",[],['vueling'],21,0,0,0,1,0,113
950372819287924737,negative,mientras tanto avianca con rutas nacionales a mas de 300 euros ,[],['Avianca'],[],['avianca'],13,0,0,0,1,0,63
930112091318554624,negative,soy experto en ryanair pero me estoy rayando con algo si la bolsa de liquidos me mide 26x21 en vez de 20x20 pasa algo ,['1f605'],[],[],['ryanair'],25,0,0,0,0,1,118
948060035241914368,neutral,es que lo de ryanair y rosa diez es una larga historia,[],[],[],['ryanair'],12,0,0,0,0,0,54
934898673535897601,negative,me parece que la valija es dos cm mas grande de lo que se puede y ryanair se esta envaselinando la pija ,[],[],[],['ryanair'],22,0,0,0,0,0,104
937444229617475585,neutral,aterinha ryanair en realidad los vuelos de vigo son a bergamo pero la conexion bergamo milan es muy faci,[],['Ryanair'],[],['ryanair'],18,0,0,0,0,0,104
948270482503192576,negative,otro sin escrupulos tarjetero de black espero que devuelvan lo robado,"['1f620', '1f620', '1f620']",[],[],[],11,0,0,0,0,0,69
927486859479076864,negative,hola iberia vamos a llevarnos bien por 12 horas exilio workpic twitter com csnud1mymj,[],['Iberia'],"['exilio', 'workpic.twitter.com/cSNud1MYMJ']",['iberia'],11,0,0,1,0,0,85
943006116698566656,negative,ryanair se desploma ante el incremento de los costes mercados,[],[],['Mercados'],['ryanair'],11,0,0,0,0,0,61
946569934812925953,positive,beria yeee muchas gracias ,[],[],[],[],5,0,0,0,4,0,26
927918964046487553,positive,es mas barato ir a belgica con ryanair que a logrono,[],[],[],['ryanair'],11,0,0,0,0,0,52
936240827940196352,neutral,iberia hice una prereserva hace unas horas para un vuelo y queria cambiarlo para la semana siguiente pierdo el dinero de la reserva ,[],['Iberia'],[],['iberia'],23,0,0,0,0,1,132
948687676009574401,negative,gracias por la respuesta he intentado hablar con vuestros companeros en el telefono que aparece en el documento que me han dado en el aeropuerto y lo unico que he conseguido es hablar con una amable maquina que entra en bucle y por el momento no he conseguido razonar con el ,[],[],[],[],51,0,0,0,0,0,275
932708775185743873,negative,ya que estais en madrid me podeis envia la factura que solicite hace 4 semanas ,[],[],[],[],15,14,66,0,0,1,79
943951452397031424,negative,al final lo que decia todo tiene un fin huelga contra las mentiras y promesas,[],[],[],[],16,1,6,1,0,0,77
926917023623499776,positive,que lindo en tnt hd publicidad de iberia con musica de tango hola argentina vuelos a nuestro pais ,"['1f60a', '1f60a', '1f60a', '1f60a']",[],[],['iberia'],20,2,5,0,9,0,98
